time,Experiment,ESM,Source,burntFractionAll,grid_area,BA_area_pred
2032-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,336.4944,510051523.1101868,439.2050366988588
2033-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,389.7933,510051523.1101868,520.2631557044517
2034-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,351.09308,510051523.1101868,458.6536174756527
2035-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,361.62933,510051523.1101868,470.2643555601748
2036-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,339.3035,510051523.1101868,434.7221374367364
2037-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,345.93835,510051523.1101868,449.0058168587093
2038-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,329.93045,510051523.1101868,430.77934923967
2039-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,323.44876,510051523.1101868,423.7738162778931
2040-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,320.18332,510051523.1101868,415.2122540275865
2041-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,339.3933,510051523.1101868,442.16882048241223
2042-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,390.7329,510051523.1101868,508.5379700959643
2043-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,470.74097,510051523.1101868,618.2144560365432
2044-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,327.40527,510051523.1101868,433.15370547582194
2045-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,381.12146,510051523.1101868,507.6598391233687
2046-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,368.99207,510051523.1101868,479.63524556698985
2047-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,351.61255,510051523.1101868,453.3164025906883
2048-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,357.38525,510051523.1101868,471.59579577068445
2049-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,364.6866,510051523.1101868,481.1026089787991
2050-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,380.32397,510051523.1101868,497.599041212233
2051-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,354.03543,510051523.1101868,461.9600415205387
2052-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,321.35446,510051523.1101868,423.9253074683917
2053-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,339.1614,510051523.1101868,433.30916838218616
2054-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,363.52002,510051523.1101868,465.6461634332747
2055-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,384.8169,510051523.1101868,499.10572248296756
2056-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,355.78732,510051523.1101868,463.41565743183213
2057-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,379.6812,510051523.1101868,485.2891303373389
2058-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,383.92963,510051523.1101868,492.369505093266
2059-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,369.12747,510051523.1101868,478.882550826813
2060-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,395.7869,510051523.1101868,506.0579742571717
2061-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,301.40845,510051523.1101868,388.1827294094561
2062-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,357.7804,510051523.1101868,457.0571479397009
2063-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,354.86563,510051523.1101868,458.2057802549226
2064-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,374.98392,510051523.1101868,477.23775293263543
2065-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,371.5831,510051523.1101868,478.48091698983603
2066-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,377.55243,510051523.1101868,483.7246835037008
2067-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,350.621,510051523.1101868,453.39338610448635
2068-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,388.85767,510051523.1101868,497.68336925014484
2069-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,369.54105,510051523.1101868,480.11247193831633
2070-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,360.9718,510051523.1101868,470.43710557916353
2071-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,363.59772,510051523.1101868,461.0410779077038
2072-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,350.47104,510051523.1101868,446.34631313236235
2073-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,332.4678,510051523.1101868,418.8945253488609
2074-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,394.5757,510051523.1101868,491.6861471228521
2075-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,344.77292,510051523.1101868,444.55568224238107
2076-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,395.57892,510051523.1101868,516.4880260692933
2077-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,392.51227,510051523.1101868,510.35505658458214
2078-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,379.17587,510051523.1101868,475.44146471851974
2079-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,423.6265,510051523.1101868,537.3318987655704
2080-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,349.52615,510051523.1101868,447.33545359030484
2081-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,370.51935,510051523.1101868,470.21014601981153
2082-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,386.66,510051523.1101868,475.38065531661664
2083-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,391.06708,510051523.1101868,499.0519399002338
2084-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,339.138,510051523.1101868,428.1559667129652
2085-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,428.3432,510051523.1101868,533.9181264476699
2086-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,363.20486,510051523.1101868,454.7512602011358
2087-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,390.0557,510051523.1101868,492.60143177575253
2088-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,337.50714,510051523.1101868,423.96788413455045
2089-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,375.99127,510051523.1101868,469.03155933859017
2090-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,423.8782,510051523.1101868,528.3837535528124
2091-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,400.28363,510051523.1101868,506.1446608936373
2092-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,398.74,510051523.1101868,500.89352699593627
2093-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,374.68457,510051523.1101868,470.69429942771455
2094-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,430.71188,510051523.1101868,541.7512828726486
2095-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,409.88437,510051523.1101868,526.1858070214175
2096-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,421.56537,510051523.1101868,534.4167818337042
2097-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,394.12408,510051523.1101868,481.8633414460348
2098-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,431.03754,510051523.1101868,532.2435197961898
2099-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,422.0843,510051523.1101868,526.4514284432036
2100-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,354.22534,510051523.1101868,444.82725292030864
2015-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,359.65463,510051523.1101868,481.0793299759518
2016-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,347.54538,510051523.1101868,460.12238938040304
2017-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,397.67746,510051523.1101868,529.0443988979765
2018-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,403.84082,510051523.1101868,533.7445272950566
2019-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,327.32394,510051523.1101868,429.0929285191906
2020-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,417.09467,510051523.1101868,554.6640810903068
2021-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,355.37927,510051523.1101868,464.01866237786436
2022-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,357.4374,510051523.1101868,471.3484371478514
2023-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,402.55756,510051523.1101868,534.2952771481379
2024-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,366.97098,510051523.1101868,492.0824090066194
2025-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,396.27682,510051523.1101868,521.1380434225464
2026-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,378.84598,510051523.1101868,497.3669102614733
2027-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,366.86505,510051523.1101868,484.3649391017586
2028-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,384.9875,510051523.1101868,505.1261458483741
2029-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,337.13284,510051523.1101868,445.9921303828123
2030-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,350.82297,510051523.1101868,459.62496381953673
2031-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,369.99445,510051523.1101868,494.95424004375315
2032-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,445.31622,510051523.1101868,588.4014231547383
2033-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,417.5464,510051523.1101868,546.6482497935648
2034-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,334.81796,510051523.1101868,436.377698780759
2035-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,410.54846,510051523.1101868,545.0891953100485
2036-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,417.1502,510051523.1101868,542.4554637041562
2037-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,409.48938,510051523.1101868,538.1234502922568
2038-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,374.53827,510051523.1101868,497.5158784493445
2039-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,374.8748,510051523.1101868,487.893427887072
2040-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,358.8546,510051523.1101868,468.46665694678836
2041-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,378.9829,510051523.1101868,500.92175106310754
2042-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,366.13525,510051523.1101868,474.4569119211874
2043-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,388.43658,510051523.1101868,501.8552080298524
2044-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,335.51736,510051523.1101868,435.11890058486364
2045-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,352.3693,510051523.1101868,456.84342069982887
2046-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,368.51126,510051523.1101868,482.8846378112477
2047-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,340.58536,510051523.1101868,447.2173912833041
2048-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,355.93164,510051523.1101868,461.70659274295167
2049-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,377.74374,510051523.1101868,495.4941446988336
2050-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,382.9001,510051523.1101868,500.03141812045106
2051-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,338.86105,510051523.1101868,439.50139331573337
2052-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,357.9809,510051523.1101868,464.2348747480082
2053-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,397.11716,510051523.1101868,507.9260732928446
2054-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,369.64597,510051523.1101868,466.9515115399008
2055-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,367.00674,510051523.1101868,472.102713953191
2056-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,380.7212,510051523.1101868,491.9983904103156
2057-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,440.56055,510051523.1101868,577.7555204805759
2058-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,396.10455,510051523.1101868,515.319799306341
2059-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,374.12012,510051523.1101868,485.8040348049486
2060-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,437.90378,510051523.1101868,564.338666112976
2061-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,395.59564,510051523.1101868,510.9932216533918
2062-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,400.46497,510051523.1101868,522.591169246725
2063-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,372.86682,510051523.1101868,476.1905624002039
2064-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,361.24216,510051523.1101868,467.15061428077047
2065-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,378.02072,510051523.1101868,488.4455344660604
2066-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,412.0096,510051523.1101868,536.6800988738428
2067-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,368.74768,510051523.1101868,476.83123954801704
2068-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,404.88565,510051523.1101868,524.9299346010686
2069-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,450.20728,510051523.1101868,581.79693507132
2070-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,425.0957,510051523.1101868,536.0360558881845
2071-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,391.65146,510051523.1101868,503.5076108690007
2072-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,440.42706,510051523.1101868,568.0360445913774
2073-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,364.7448,510051523.1101868,467.5086004057064
2074-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,434.8438,510051523.1101868,552.0355058226548
2075-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,367.718,510051523.1101868,474.6612454533601
2076-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,415.79898,510051523.1101868,528.9794262626478
2077-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,416.7232,510051523.1101868,533.7709883612671
2078-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,383.35638,510051523.1101868,496.68860713925125
2079-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,432.92877,510051523.1101868,539.4722190112914
2080-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,448.57526,510051523.1101868,577.2090592749169
2081-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,428.5746,510051523.1101868,551.1710201405156
2082-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,434.1193,510051523.1101868,544.7591694608794
2083-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,392.82428,510051523.1101868,506.0165167059215
2084-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,357.16876,510051523.1101868,453.8435551615844
2085-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,408.9796,510051523.1101868,530.8838453171459
2086-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,429.58267,510051523.1101868,551.9492200872938
2087-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,408.80682,510051523.1101868,526.2858939318455
2088-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,401.54056,510051523.1101868,511.33203972087796
2089-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,427.3148,510051523.1101868,553.576661036162
2090-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,445.62842,510051523.1101868,573.8589680056936
2091-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,402.1536,510051523.1101868,514.0352188961418
2092-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,433.9783,510051523.1101868,544.878137395289
2093-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,419.566,510051523.1101868,539.9973051900131
2094-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,419.976,510051523.1101868,539.7560296725992
2095-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,449.84924,510051523.1101868,560.545578073176
2096-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,382.38998,510051523.1101868,487.55935994864086
2097-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,437.19016,510051523.1101868,557.4897481244865
2098-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,420.8129,510051523.1101868,528.7958173097097
2099-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,430.38712,510051523.1101868,539.2214555089964
2100-12-31,ssp370,CESM2-WACCM,ssp370 (CMIP6) - CESM2-WACCM,421.14697,510051523.1101868,529.7019587602952
2015-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,399.4933,510051523.1101868,516.8518544266664
2016-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,391.32578,510051523.1101868,505.53709134553736
2017-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,348.36752,510051523.1101868,437.9021209205494
2018-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,385.72256,510051523.1101868,472.4157516885828
2019-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,397.47992,510051523.1101868,499.3849671900185
2020-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,394.88504,510051523.1101868,515.1372196679858
2021-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,400.23273,510051523.1101868,501.59249528648866
2022-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,339.35132,510051523.1101868,433.8197570865304
2023-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,402.99045,510051523.1101868,488.9901206051869
2024-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,416.05447,510051523.1101868,481.8692868835134
2025-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,355.23413,510051523.1101868,449.6578244434888
2026-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,421.37595,510051523.1101868,547.5294542181435
2027-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,313.81863,510051523.1101868,402.21814178041706
2028-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,411.68945,510051523.1101868,506.51790600331276
2029-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,360.66876,510051523.1101868,440.20775712868937
2030-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,348.26978,510051523.1101868,428.74157943318204
2031-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,402.6117,510051523.1101868,511.6628480400553
2032-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,404.7949,510051523.1101868,513.6512035900021
2033-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,388.31683,510051523.1101868,492.73371844792143
2034-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,381.158,510051523.1101868,483.15779558103935
2035-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,378.71097,510051523.1101868,469.0580445658034
2036-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,419.1954,510051523.1101868,505.55508060125993
2037-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,399.1395,510051523.1101868,503.1021913698881
2038-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,374.4418,510051523.1101868,467.24109144161156
2039-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,374.16174,510051523.1101868,485.01777880773056
2040-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,369.42645,510051523.1101868,450.1303760936446
2041-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,365.79724,510051523.1101868,458.0490380840266
2042-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,439.83698,510051523.1101868,516.5868224380142
2043-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,380.04184,510051523.1101868,486.3973670104795
2044-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,376.93164,510051523.1101868,476.5865036409431
2045-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,412.80963,510051523.1101868,511.3341040122158
2046-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,592.68195,510051523.1101868,634.5202790310656
2047-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,398.1152,510051523.1101868,499.155073352784
2048-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,432.79617,510051523.1101868,537.7981548611766
2049-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,529.6639,510051523.1101868,624.1451498539274
2050-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,380.3367,510051523.1101868,478.2332230493838
2051-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,541.283,510051523.1101868,621.4989720964631
2052-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,465.81686,510051523.1101868,570.0485871369203
2053-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,475.04068,510051523.1101868,570.8067335124674
2054-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,403.60834,510051523.1101868,493.1501857693254
2055-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,459.90927,510051523.1101868,559.5537195660063
2056-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,577.3809,510051523.1101868,647.9138748390772
2057-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,432.03323,510051523.1101868,535.477273664825
2058-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,427.55154,510051523.1101868,513.2536179583261
2059-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,485.4761,510051523.1101868,597.756008969532
2060-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,502.09402,510051523.1101868,615.6621042806845
2061-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,445.03162,510051523.1101868,558.7759447320196
2062-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,479.7528,510051523.1101868,582.0881944787773
2063-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,462.0699,510051523.1101868,573.3912666957671
2064-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,473.516,510051523.1101868,544.004556217093
2065-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,376.28265,510051523.1101868,463.1893448110247
2066-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,487.62766,510051523.1101868,596.9473142180748
2067-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,474.73615,510051523.1101868,576.6420751213008
2068-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,519.37213,510051523.1101868,640.135372923868
2069-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,472.89053,510051523.1101868,555.0314119234313
2070-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,722.16235,510051523.1101868,767.5851770161006
2071-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,544.16644,510051523.1101868,616.791939842174
2072-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,541.3781,510051523.1101868,630.3519890908503
2073-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,471.1918,510051523.1101868,569.8526425053284
2074-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,571.871,510051523.1101868,685.1718772007299
2075-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,558.9754,510051523.1101868,677.7070870029726
