time,Fire Model,Experiment,ESM,Source,BA_area_pred
2024-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,332.6845397949219
2025-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,430.4960632324219
2026-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,363.5059509277344
2027-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,380.3961486816406
2028-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,390.1650085449219
2029-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,352.3043212890625
2030-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,474.4985656738281
2031-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,395.9992370605469
2032-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,305.5791320800781
2033-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,393.8497009277344
2034-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,402.6613464355469
2035-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,359.21142578125
2036-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,384.2557373046875
2037-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,398.4291076660156
2038-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,354.3984375
2039-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,355.2208251953125
2040-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,357.4473571777344
2041-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,430.1167297363281
2042-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,407.4381103515625
2043-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,334.3686218261719
2044-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,357.411376953125
2045-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,369.1971740722656
2046-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,472.1476135253906
2047-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,431.2744140625
2048-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,394.6326599121094
2049-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,332.61676025390625
2050-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,405.8827819824219
2051-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,388.6980285644531
2052-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,407.1938781738281
2053-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,470.7989196777344
2054-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,442.1881408691406
2055-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,368.8454895019531
2056-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,478.2763366699219
2057-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,380.835693359375
2058-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,419.150390625
2059-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,457.314697265625
2060-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,418.7126770019531
2061-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,458.8623352050781
2062-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,416.6769104003906
2063-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,414.6526794433594
2064-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,457.146484375
2065-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,408.4427185058594
2066-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,453.2547607421875
2067-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,437.8027038574219
2068-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,337.4466247558594
2069-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,471.7251892089844
2070-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,427.1571960449219
2071-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,393.5433044433594
2072-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,456.6900329589844
2073-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,411.0888977050781
2074-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,405.240234375
2075-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,425.9139404296875
2076-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,445.8055114746094
2077-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,473.7724304199219
2078-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,374.3634948730469
2079-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,503.9784240722656
2080-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,379.7060546875
2081-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,491.666259765625
2082-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,409.0709533691406
2083-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,419.967529296875
2084-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,444.1280212402344
2085-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,464.6656799316406
2086-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,464.7971496582031
2087-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,483.1862487792969
2088-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,475.7915344238281
2089-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,452.51171875
2090-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,450.27783203125
2091-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,415.2590026855469
2092-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,500.4221496582031
2093-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,446.3516845703125
2094-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,438.7983703613281
2095-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,400.7348937988281
2096-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,455.0110778808594
2097-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,401.3782043457031
2098-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,448.2991943359375
2099-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,421.1499938964844
2100-12-31 00:00:00,elm-eca,ssp370,mri-esm2-0,ssp370 (FireMIP) - elm-eca - mri-esm2-0,540.5521850585938
2015-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,481.3100891113281
2016-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,395.1397399902344
2017-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,351.4075012207031
2018-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,444.1097106933594
2019-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,434.8402099609375
2020-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,410.1805725097656
2021-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,394.0018310546875
2022-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,396.5809020996094
2023-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,381.8877258300781
2024-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,412.6027526855469
2025-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,436.8420104980469
2026-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,503.2585754394531
2027-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,495.6571960449219
2028-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,504.63525390625
2029-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,407.0309143066406
2030-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,371.229736328125
2031-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,517.6607055664062
2032-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,456.7981872558594
2033-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,456.8068542480469
2034-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,521.4974365234375
2035-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,448.7253112792969
2036-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,547.8982543945312
2037-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,464.0765075683594
2038-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,420.5537414550781
2039-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,515.0108642578125
2040-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,549.1096801757812
2041-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,538.435791015625
2042-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,459.0069885253906
2043-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,571.7429809570312
2044-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,385.8960876464844
2045-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,496.4033508300781
2046-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,653.0418701171875
2047-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,518.1922607421875
2048-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,538.9119262695312
2049-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,531.334228515625
2050-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,675.7239379882812
2051-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,505.0462341308594
2052-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,546.1611938476562
2053-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,418.3638610839844
2054-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,632.5963745117188
2055-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,546.1488647460938
2056-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,679.3289184570312
2057-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,562.7732543945312
2058-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,561.7591552734375
2059-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,753.4395141601562
2060-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,550.7324829101562
2061-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,629.3480834960938
2062-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,469.092041015625
2063-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,565.5055541992188
2064-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,580.65185546875
2065-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,675.2965698242188
2066-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,715.9849243164062
2067-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,624.3850708007812
2068-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,646.43310546875
2069-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,674.1050415039062
2070-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,693.0679321289062
2071-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,588.0015258789062
2072-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,778.889892578125
2073-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,593.8806762695312
2074-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,652.9691772460938
2075-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,648.4783935546875
2076-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,711.8013305664062
2077-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,709.8942260742188
2078-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,642.7083129882812
2079-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,790.6730346679688
2080-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,629.0807495117188
2081-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,798.6536254882812
2082-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,713.0299682617188
2083-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,761.3466186523438
2084-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,619.9140014648438
2085-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,765.2960815429688
2086-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,727.1569213867188
2087-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,835.6213989257812
2088-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,672.9353637695312
2089-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,779.0819702148438
2090-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,766.233154296875
2091-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,877.4752807617188
2092-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,764.63232421875
2093-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,909.2832641601562
2094-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,798.92578125
2095-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,809.8598022460938
2096-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,773.6526489257812
2097-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,790.807861328125
2098-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,916.6015625
2099-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,757.8499145507812
2100-12-31 00:00:00,elm-eca,ssp370,ukesm1-0-ll,ssp370 (FireMIP) - elm-eca - ukesm1-0-ll,786.8428344726562
2015-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,350.9363708496094
2016-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,481.9088134765625
2017-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,423.2673645019531
2018-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,392.9215393066406
2019-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,372.99169921875
2020-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,379.2069396972656
2021-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,421.8287353515625
2022-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,376.0755615234375
2023-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,312.48699951171875
2024-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,343.4241027832031
2025-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,494.2877502441406
2026-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,350.6720886230469
2027-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,353.3245544433594
2028-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,417.5599365234375
2029-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,397.4112548828125
2030-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,450.256591796875
2031-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,346.1809387207031
2032-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,429.9574279785156
2033-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,417.2315979003906
2034-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,416.466796875
2035-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,386.1405334472656
2036-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,454.3517150878906
2037-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,348.1430969238281
2038-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,442.09375
2039-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,361.0423278808594
2040-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,353.05322265625
2041-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,464.9254150390625
2042-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,411.3671875
2043-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,396.196044921875
2044-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,408.4506530761719
2045-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,517.5602416992188
2046-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,393.087890625
2047-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,417.0593566894531
2048-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,583.1467895507812
2049-12-31 00:00:00,elm-eca,ssp370,gfdl-esm4,ssp370 (FireMIP) - elm-eca - gfdl-esm4,359.5639343261719
